Data,Valor,Identificador,Descrição,Categoria
24/04/2024,-198.14,7d4dc002-3c7b-476c-8bc1-55674bec2280,Transferência enviada pelo Pix - Extra,Supermercado
14/11/2024,-1187.85,2954af0d-6e51-434f-9575-ae080ed821b4,Compra no débito - Poupança,Poupança
29/05/2024,2422.58,0ebab646-1c29-4d9f-9e7e-f9a6496c894a,Depósito - Aluguel Recebido,Aluguel Recebido
21/09/2024,-296.13,fec1f29b-b247-4f16-80b8-65e89e420645,Conta de Cursos,Cursos
28/05/2024,-81.81,8cc2e432-dd16-48bd-9c91-c93eedbf18d1,Conta de Bares,Bares
21/05/2024,-1407.63,eb52adae-5ffe-4d80-8580-ec2bcacc4166,Compra no débito - IPTU,IPTU
12/08/2024,-218.97,083ca912-f619-4a30-9ef0-7ad0575cb2de,Transferência enviada pelo Pix - NUVEI DO BRASIL INSTITUICAO DE PAGAMENTO LTDA. - 13.492.000/0001-06 - DOCK IP S.A. (0301) Agência: 1 Conta: 4701-7,Energia Elétrica
12/06/2024,-42.92,9df55e5c-404c-48ca-9a5e-3496ca80b439,Compra no débito - TAKE A CASE,Supermercado
28/03/2024,2931.43,c638c138-40b0-4f29-9480-ed535beae0b3,TED Recebida - Bonificação,Bonificação
10/05/2024,1113.04,d9f0bd22-2c65-4b10-b767-ca855e67410d,PIX Recebido - Investimentos,Investimentos
27/11/2024,-245.67,6270c8b5-79a4-47e8-b7ae-1602bf15c8a7,Previdência - Pagamento,Previdência
11/09/2024,-25.06,3920ff2e-cb88-4a13-80b7-ec6d5999491b,Compra no débito - Transporte,Transporte
20/07/2024,-232.56,e4d17ce9-2971-4f60-abaa-87441c6ad589,Transferência enviada pelo Pix - Terapia,Terapia
27/02/2024,1462.31,4d7e773e-c636-4946-8348-cb34cbf82d66,PIX Recebido - Pensão Recebida,Pensão Recebida
19/11/2024,2910.75,30ffd7b6-3157-4a21-8925-486cb6586ea7,PIX Recebido - Salário,Salário
27/08/2024,-1478.23,5705719c-8369-4eb0-9d3e-e53b5ca0aac7,Transferência enviada pelo Pix - IPVA,IPVA
03/07/2024,-231.05,5cd1c5a1-7825-488b-9c7d-305826f9aaf0,Compra no débito - Sapatos,Sapatos
23/03/2024,1326.18,87737249-af53-49d5-ac4a-68022bfb0eaf,Depósito - Férias,Férias
26/03/2024,726.19,8a6af4e5-77f1-4fb3-b3c2-1099d3a46727,Depósito - Vendas,Vendas
03/01/2024,7540.92,1fcbfddc-3a26-4d64-9361-0ee8a96866a8,Transferência Recebida - 13º Salário,13º Salário
19/01/2024,-544.01,becd27a4-9f6f-49c2-95b3-5e1262febb7a,Impostos - Pagamento,Impostos
05/05/2024,-1424.24,bcc83243-d262-4d99-ab75-1472d6aaf39f,Transferência enviada pelo Pix - Poupança,Poupança
03/12/2024,-613.22,b818203b-1880-4e50-9bc3-67445fe95735,Compra no débito - Aluguel,Aluguel
30/03/2024,-44.42,54cf5fae-6a4d-4bc2-a32a-05bcdde93483,Compra no débito - GOGIPSY,Streaming
05/09/2024,-712.64,571a6df5-6490-4d6f-bf2b-8a491b993455,Viagens - Pagamento,Viagens
02/05/2024,-145.04,a441b1c8-6d91-4011-83fb-89c46555865f,Compra no débito - Pets,Pets
21/03/2024,-1389.14,6dfd5d87-b64e-4e6b-ae8e-0e8813dec4bd,Financiamentos - Pagamento,Financiamentos
25/06/2024,-86.79,642c97cb-8874-4dc0-83d5-7766192efe31,Livros - Pagamento,Livros
21/06/2024,-14.89,2b38411f-4081-4850-890a-36e964ce6128,Compra no débito - Disney+,Streaming
09/12/2024,543.7,aa7d6e27-ed2e-44e0-bcbd-69307da67ca6,TED Recebida - Restituição IR,Restituição IR
14/05/2024,-871.18,13225dc2-f366-4911-bf42-4945aa8c1b4d,Conta de Poupança,Poupança
22/01/2024,-310.9,38fde805-44c1-433f-9d8a-40adde509ca4,Compra no débito - Impostos,Impostos
01/05/2024,-37.78,c3154343-f507-4af5-aed2-98baad398ed5,Conta de Transporte,Transporte
24/11/2024,-63.21,63a2cc2a-f74a-47e7-b341-ace263e55102,ESPETINHO MICHEL - Refeição,Alimentação
14/07/2024,-48.77,0ff5688f-babe-4660-9f6c-b067ab0402fe,Conta de Cinema,Cinema
21/06/2024,709.54,a66da7b6-354c-499e-9c6c-6c5b65dc9118,Transferência Recebida - Vendas,Vendas
02/12/2024,-1218.81,31cdba78-0765-4429-be11-6ba7de39bbf0,IPTU - Pagamento,IPTU
11/01/2024,690.25,56487173-1a7c-4360-a194-5a43036e12c5,PIX Recebido - Renda Extra,Renda Extra
01/04/2024,-29.96,b7d8648e-448d-474b-b061-45381c47993c,Compra no débito - Cinema,Cinema
20/11/2024,-142.17,7c6ecaec-7488-4328-8ea4-e8a11899bba6,Transferência enviada pelo Pix - Enel,Energia Elétrica
30/06/2024,-859.94,91849f3c-95fb-40a0-9730-37eec603e294,IPVA - Pagamento,IPVA
17/02/2024,-36.08,fc41d1e4-4e8d-475f-a130-659f34644ce8,Transferência enviada pelo Pix - Carrefour,Supermercado
16/02/2024,-125.39,04a7eab7-0209-4a10-ad44-7b06ffe5402a,Transferência enviada pelo Pix - Cartão de Crédito,Cartão de Crédito
27/02/2024,522.44,b9a81242-b4d2-4e2c-ad39-a03f509228cb,Transferência Recebida - Renda Extra,Renda Extra
15/09/2024,-752.7,27db2337-5707-4750-9635-fa89bcf49f1c,Conta de Poupança,Poupança
09/03/2024,-680.21,aad24fac-53b1-4534-b2bd-5c8e836f02ba,Crianças - Pagamento,Crianças
06/06/2024,-677.46,72e787fc-984c-4c14-8d7c-4f5e9fc27070,Conta de Crianças,Crianças
29/03/2024,-144.78,5cd19736-95d4-4e33-a31a-2f28ef62e8c2,Transferência enviada pelo Pix - Sapatos,Sapatos
20/04/2024,1967.04,6ff5f04c-3e62-4173-a32b-798a58ad88f8,PIX Recebido - Restituição IR,Restituição IR
31/07/2024,-80.02,f21d71c3-0266-4519-a53f-af394ee901dc,Transferência enviada pelo Pix - Combustível,Combustível
08/10/2024,-319.88,de7fe7d0-13be-406d-8efe-8b100aef6026,Conta de Crianças,Crianças
30/07/2024,-77.71,f66defa9-9269-452a-88f7-22c65ac035f4,Compra no débito - Livros,Livros
06/09/2024,-88.43,79af4cac-3ac3-4f10-94b8-4b594d541c1e,Conta de Livros,Livros
20/02/2024,-1265.13,0dda7d22-a599-4b7e-b86c-27e8fa884acb,Conta de Cartão de Crédito,Cartão de Crédito
03/10/2024,-68.53,205d0e23-89ef-45be-ae37-8b670cece373,Transferência enviada pelo Pix - JAPEDIU DELIVERY - 38.026.413/0001-18 - EFÍ S.A. - IP (0364) Agência: 1 Conta: 296299-3,Alimentação
28/10/2024,-2221.88,073bf10b-71ae-477d-beee-10f6054baa29,Conta de Viagens,Viagens
20/02/2024,-886.6,2ac61b25-2b42-45b3-bf0d-fa644b25668a,Transferência enviada pelo Pix - Aluguel,Aluguel
20/04/2024,699.94,8bc8bcb8-eea5-4197-a431-d1a248322356,PIX Recebido - Vendas,Vendas
28/05/2024,145.36,a00ea8a5-4dc4-4350-b8ef-b2cf26db0506,TED Recebida - Vendas,Vendas
09/12/2024,-90.64,683570ba-59df-4a6e-9b6a-edc24cde639c,Compra no débito - BOM VIZINHO,Supermercado
25/09/2024,-402.89,2020f265-7d23-46dc-8817-38459673888f,Transferência enviada pelo Pix - Previdência,Previdência
13/11/2024,-107.83,3eeede0c-19db-4cd9-a8df-8f562c37024c,Transferência enviada pelo Pix - Jogos,Jogos
23/05/2024,-296.55,28dafc49-3c58-4e58-9090-6e0ad6120bd5,Transferência enviada pelo Pix - Sapatos,Sapatos
13/06/2024,-58.58,1cd5917b-9c88-4514-b7c2-e7bae4fb331e,Transferência enviada pelo Pix - Livros,Livros
01/07/2024,-56.0,47873cd1-d3b8-4846-b3b4-134015003567,Transferência enviada pelo Pix - Supermercado,Supermercado
07/10/2024,-476.33,aed07b30-e556-4159-91d3-46f873010d39,FORTALEZA IGUATEMI - Vestuário,Roupas
08/12/2024,-1043.47,911d7645-4804-404c-a9a5-28b523b88677,Conta de Impostos,Impostos
14/04/2024,-225.72,692ae20f-eb8f-491b-894b-53d10397e239,Transferência enviada pelo Pix - Sapatos,Sapatos
29/10/2024,-1031.15,c7b6e93b-7022-4e4c-a277-da85e98d59d2,Transferência enviada pelo Pix - Cartão de Crédito,Cartão de Crédito
27/07/2024,-30.89,213e655d-9ddf-4782-913b-e82431110a61,Transferência enviada pelo Pix - Uber - 17.895.646/0001-87 - EBANX IP LTDA. (0383) Agência: 1 Conta: 1000752180-1,Transporte
25/09/2024,-320.64,78d345ba-3d9a-4280-8901-26cd347bdb3e,Conta de IPTU,IPTU
07/09/2024,-589.51,e28e768a-3990-47cc-8c4e-e4eb1d5a3245,Compra no débito - IPVA,IPVA
08/06/2024,-391.01,10ee3fc1-9342-4252-a257-8ea5c7577dbc,Plano de Saúde - Pagamento,Plano de Saúde
19/01/2024,-1022.5,f840cde7-692d-4acd-934f-9dddfc229130,Compra no débito - IPTU,IPTU
04/10/2024,-71.59,51b76142-b5d6-4e2d-ac26-e7e088d7bc7a,Compra no débito - Gás,Gás
13/06/2024,-82.46,8389d9d7-b65b-4fdf-969f-1b716a11f1ba,Conta de Doações,Doações
12/06/2024,-104.62,2fce1f30-8c1a-449e-a050-75be9adb7f21,Compra no débito - BOM VIZINHO,Supermercado
11/06/2024,-71.74,93af9680-c3bb-4514-8664-0ba254a5baaf,Transferência enviada pelo Pix - Gás,Gás
01/06/2024,-497.53,bbf3a9ca-1131-4d6f-abf4-17bfa4732e8c,Conta de IPTU,IPTU
11/10/2024,-87.83,1a6b7daa-e624-4289-875a-0c02c6ac0861,Internet - Pagamento,Internet
28/12/2024,-100.69,01b0d4e8-16c8-48a5-9900-c60fe306db39,Conta de Doações,Doações
29/02/2024,370.88,97ad4422-76d0-47a1-83cb-4c72c68c0704,Depósito - Bonificação,Bonificação
30/07/2024,-95.13,bd59eb03-933d-4e8e-8cc3-d7461daa7484,Telefone - Pagamento,Telefone
01/07/2024,1584.93,ff4d2171-3c98-4b51-b97d-feed4bdabf3a,Transferência Recebida - Aluguel Recebido,Aluguel Recebido
07/06/2024,1652.98,2ef81757-8b44-47ac-8a88-f18d3cf8e92d,Transferência Recebida - 13º Salário,13º Salário
04/11/2024,-287.35,e0654d09-e3b7-4d57-8862-1130a2b84bbf,Conta de Sapatos,Sapatos
13/02/2024,1004.99,55469cc7-30eb-4a87-bd24-12898b958529,Resgate RDB,Investimentos
16/09/2024,-67.67,9409c7af-3a32-40f1-86e7-b143f1d33d95,Compra no débito - Livros,Livros
15/12/2024,-290.59,1b5dbf81-b40c-44c3-90ab-51bea8a803c2,Transferência enviada pelo Pix - Cursos,Cursos
22/06/2024,-1302.07,c10926aa-b0b1-445c-9607-6839a5618ae9,Compra no débito - IPVA,IPVA
22/07/2024,-61.48,f172e738-6053-4254-9cc2-f155feca4300,Outros - Pagamento,Outros
22/05/2024,-18.35,d7b520ac-ea93-444a-ad29-dab83c79186c,Conta de Alimentação,Alimentação
20/10/2024,-3210.74,aa066610-790e-4eff-88b4-7d6c7f685a0a,Compra no débito - Aluguel,Aluguel
24/01/2024,-21.69,e3b5e44f-9655-4d10-a04a-31ac5a90b10b,Conta de Assinaturas,Assinaturas
23/08/2024,-57.74,7579a1f1-72f0-488b-b303-29ec1184724b,Compra no débito - CAFE PREMIUM,Alimentação
22/02/2024,-1671.47,fd2e6c41-f16c-4fc8-b9b9-2ce7b235154e,Compra no débito - Cartão de Crédito,Cartão de Crédito
21/08/2024,-136.83,35aaa607-ac45-46b9-b66a-d41868584dfd,Compra no débito - Energia Elétrica,Energia Elétrica
03/06/2024,-152.35,b4a1e88f-3af0-4233-b748-e96e44933e0a,Compra no débito - Presentes,Presentes
08/01/2024,-95.71,abf42e6f-7601-4192-bc9a-a122ae5442aa,Conta de Internet,Internet
16/04/2024,-1891.6,363ba5e6-5b6b-43f7-9edb-b7e967d77536,Financiamentos - Pagamento,Financiamentos
26/10/2024,-289.35,6cba1a24-8389-41c6-905b-688b575caf1a,Conta de Saúde,Saúde
02/09/2024,-36.1,2f641c01-0ffa-4179-85f9-48853cff5033,Transferência enviada pelo Pix - Livros,Livros
03/04/2024,-65.63,29b151f5-273b-4b53-9ce6-cb3e61fbc749,Lazer - Pagamento,Lazer
19/12/2024,-37.28,480537aa-a58e-43ab-8464-af52a617e67a,Transferência enviada pelo Pix - Cinema,Cinema
12/01/2024,-90.21,8c13c6d5-fd7a-4797-881a-54081150be17,Conta de Material Escolar,Material Escolar
28/04/2024,-875.82,6c01ac5c-1c13-4ad4-a449-e3d7209cd486,Impostos - Pagamento,Impostos
03/09/2024,5007.99,d242d5a4-920c-4c96-9ac5-ccb0bc02a181,PIX Recebido - Férias,Férias
29/11/2024,1351.1,e46bf007-c42f-484a-9bec-1c354701b6eb,PIX Recebido - Aluguel Recebido,Aluguel Recebido
12/05/2024,6415.75,826bf27c-5554-44df-8c91-403aeb04fddb,Depósito - Salário,Salário
28/04/2024,-56.0,0122109b-a3fc-405b-b43e-2ae8d387d4cc,Transferência enviada pelo Pix - Telefone,Telefone
20/11/2024,-324.15,5f02b059-91dc-4a9c-9d4a-10e3c9ecb3c0,Transferência enviada pelo Pix - Plano de Saúde,Plano de Saúde
26/07/2024,5395.41,9708f575-7b31-4b2c-92b4-d7181aed0153,Depósito - Férias,Férias
22/10/2024,-117.06,b2c526e9-d0f3-4bfe-a9b0-5c574866ae0d,Transferência enviada pelo Pix - Restaurantes,Restaurantes
12/11/2024,-742.26,8bc9792f-71b4-4df5-9fe5-de9aab394ec4,Moradia - Pagamento,Moradia
26/09/2024,-106.75,525037be-d806-4d7a-835b-1a3d42c83aa3,Compra no débito - Internet,Internet
07/11/2024,-614.15,ff42e95d-128f-497b-b0ba-1815762e3a85,Transferência enviada pelo Pix - Empréstimos,Empréstimos
29/05/2024,-53.91,c9ca3809-04a6-4358-b68f-d9b3d3740c85,Conta de Academia,Academia
25/03/2024,-20.38,c13780d0-8b2a-45e6-82f5-6394c4ca5354,Compra no débito - Disney+,Streaming
08/05/2024,-118.02,cd53e572-7182-4a9b-8572-ea6a30faf0f3,Compra no débito - Combustível,Combustível
29/06/2024,-446.47,a528f3fb-7164-4301-a0ec-2fe7564cba48,Conta de Moradia,Moradia
10/07/2024,-527.93,fd5cd939-cd76-4d0d-be48-d3bc6ffd0004,Moradia - Pagamento,Moradia
15/05/2024,-186.57,2bf3f8e4-66d8-40c8-b8db-a96cf9320a98,Seguros - Pagamento,Seguros
08/05/2024,-145.74,e358d717-dce2-4be0-8540-c033158598fe,Compra no débito - Moradia,Moradia
26/02/2024,-487.08,809a1ad5-0c4f-4bf0-aa1f-cff0d2515c3f,Compra no débito - Financiamentos,Financiamentos
30/01/2024,-89.27,c7414fd3-45d4-4441-b7fd-ffbb3f335299,Compra no débito - Combustível,Combustível
12/11/2024,2820.69,c9ecdb0b-5b9c-4f6a-85be-1a3942e6a35b,Depósito - Aluguel Recebido,Aluguel Recebido
04/06/2024,-104.7,0f7a86e5-63b5-4610-8c88-970a5a844ffa,Combustível - Pagamento,Combustível
30/10/2024,-97.12,b9ddf64d-2787-47d1-b7a6-64910bb34ce7,Transferência enviada pelo Pix - Cabeleireiro,Cabeleireiro
22/12/2024,-193.01,11f97910-2f3f-4cd4-8ca9-35f6b7d97361,Combustível - Pagamento,Combustível
05/09/2024,3107.29,f0c7b91c-102e-40f2-98fc-0392c0fb4150,Transferência Recebida - 13º Salário,13º Salário
12/11/2024,-148.01,1cdf72fd-f559-430b-9897-e5e09deaca2f,SUPERM SAO LUIZ - Compras,Supermercado
29/06/2024,-30.04,116c9724-95fd-459b-b9c6-64938aec17a7,Compra no débito - Posto São Cristóvão,Transporte
12/04/2024,-141.86,cfeaadff-d12f-44d3-975e-03d01ec95aeb,Compra no débito - Academia,Academia
26/09/2024,-68.08,f914e65b-d27d-4302-a7aa-84cb0054170b,Água - Pagamento,Água
15/03/2024,-124.06,1ad25dfb-7722-4acd-9262-921b10df110c,Conta de Combustível,Combustível
24/12/2024,-15.83,b10f45a5-8434-42ea-a780-9b142eef43db,Compra no débito - Posto Elo Centro,Transporte
11/02/2024,-307.49,2bf9bf70-ec39-48b3-9665-f0e960f83483,Conta de Educação,Educação
07/05/2024,-1374.71,d3704e5f-eed2-4c6c-b622-5ddb0cf8b321,Conta de Poupança,Poupança
11/03/2024,-128.78,cdc5f5f9-7d47-4bdd-a53b-f872c2cb50e6,Compra no débito - Cabeleireiro,Cabeleireiro
27/07/2024,-1653.47,8a59911a-6348-47c3-9316-a4342a0d8a95,Transferência enviada pelo Pix - Poupança,Poupança
11/02/2024,-748.42,0b62073f-8106-4714-ad2b-25adfdd12c36,Empréstimos - Pagamento,Empréstimos
04/09/2024,-234.28,c8659624-fce0-4d9b-975f-edbd2991a442,Conta de Cartão de Crédito,Cartão de Crédito
15/05/2024,-318.47,7aff4eb0-230c-417e-b98d-9bf61f0dc939,Moradia - Pagamento,Moradia
06/08/2024,1161.63,abd98399-daa3-4715-80df-2c02d87d3b0d,PIX Recebido - Pensão Recebida,Pensão Recebida
21/06/2024,-72.62,251255f3-9e30-4f46-9300-a6d6df379662,Compra no débito - Lazer,Lazer
18/03/2024,-76.26,fd013647-8a9f-4195-8cd4-43b70c40bfa7,PAGUE MENOS 243 - Medicamentos,Medicamentos
19/07/2024,-56.41,068fdb48-3d40-4822-bddf-851bcb1a8f79,Conta de Internet,Internet
13/01/2024,625.77,84116383-6a49-4bc5-b732-e358c6b877f6,PIX Recebido - Vendas,Vendas
13/05/2024,-371.56,7e5b2fbb-51f3-440f-b749-af4bf75d4247,Cursos - Pagamento,Cursos
18/04/2024,1296.93,53c5e802-352a-4df3-abec-0f10b32fd9d3,PIX Recebido - Pensão Recebida,Pensão Recebida
24/09/2024,-142.43,94b71e5c-2828-4c4f-97aa-4ed73887fa8a,Transferência enviada pelo Pix - Pets,Pets
08/10/2024,-135.28,00eaf092-f1e5-4005-81cb-a6b5272122e0,Conta de Material Escolar,Material Escolar
07/12/2024,-40.95,5b52dc5d-b94d-42f8-a590-c7c7e7d54f68,Assinatura Amazon Prime,Streaming
08/04/2024,-48.78,158373ec-3f1f-4fec-9add-a8e94b813f07,Compra no débito - Água,Água
12/05/2024,-1643.6,d9d06e73-ac9a-4e8c-b411-154076eac331,Poupança - Pagamento,Poupança
15/03/2024,766.67,48ee36de-57a2-49a3-a13e-c1428bff01eb,PIX Recebido - Renda Extra,Renda Extra
12/11/2024,-7.1,e720eded-8baf-408e-867b-8961b2623fe2,Compra no débito - Transporte,Transporte
15/06/2024,-25.58,7a39b68e-6f2a-44e7-b86b-a501c75915d8,MP *THEOEVENTOS - Refeição,Alimentação
17/10/2024,-19.93,74121e0b-c7fd-48c7-9ca7-468a8860ca72,Transferência enviada pelo Pix - Transporte,Transporte
12/04/2024,-65.86,9ff9a3db-a3d8-47b8-9b4a-db566242f57f,Transferência enviada pelo Pix - Jogos,Jogos
28/02/2024,2514.98,c903e9e1-a12a-40f6-b3ec-6737cd1a5a8c,Transferência Recebida - Férias,Férias
13/05/2024,-203.66,87416e96-d639-4932-aec8-e7570a34588a,Compra no débito - Empréstimos,Empréstimos
15/12/2024,-61.17,3f5ae0b5-482c-421b-bd37-a411fcee5cec,Conta de Internet,Internet
13/01/2024,3731.54,6046bf9b-de68-4a09-a8b8-7136f34e6068,Depósito - Férias,Férias
07/02/2024,-186.94,41d474a3-2212-48e2-a85f-147f65139f89,Conta de Lazer,Lazer
21/11/2024,-181.58,58f6a5d2-7ded-4f88-8fb0-690f09d8b41d,Transferência enviada pelo Pix - Multas,Multas
22/06/2024,691.08,71d683e1-494c-442e-bdde-dadea221c65a,Depósito - Pensão Recebida,Pensão Recebida
21/08/2024,71.71,1727aa2a-87fd-44b5-8634-481cf170c3c8,Transferência Recebida - Vendas,Vendas
10/09/2024,-34.25,e295b966-35b4-4737-93d2-61cdbb622563,Conta de Cinema,Cinema
17/11/2024,-420.02,f2450573-a5ed-4e14-bb7c-4d01dce04dc5,C&A - Vestuário,Roupas
30/10/2024,-24.02,312c1c7f-e939-422b-a47b-607de571cf6b,Doações - Pagamento,Doações
13/10/2024,-703.7,199f510a-1750-4377-ac38-2af3c75d9f16,Compra no débito - Crianças,Crianças
22/08/2024,-20.92,5faf941e-e4b2-4a29-ab02-d5f0da7e8e93,Compra no débito - Amazon Prime,Streaming
02/08/2024,5990.73,183b2d20-d8bf-4265-aecf-9c57894bfe8e,Depósito - Salário,Salário
27/08/2024,-38.37,d6fa8967-3a6c-4749-beed-6a9039c47a14,Compra no débito - CAFE PREMIUM,Alimentação
15/02/2024,-60.31,68a365a2-c851-406e-8378-4a523d50fa85,Cursos - Pagamento,Cursos
05/10/2024,-13.94,bde77fa2-1b28-439c-a634-4c137a571da0,Compra no débito - TARDELLI RESTAURANTE,Alimentação
17/10/2024,-21.55,8937fd70-a9d7-469f-916c-9a97e1f13f48,Conta de Cinema,Cinema
09/06/2024,-77.88,84ecf03a-3d5c-492a-8b2e-8c006401cf30,Compra no débito - BOM VIZINHO,Supermercado
20/09/2024,4100.88,bcc3aa87-34b1-4fa6-944f-b61a3bfb184a,PIX Recebido - Férias,Férias
04/08/2024,1580.96,6dac696f-f1b7-4ebd-b423-3e63ef0b3b12,Depósito - Aluguel Recebido,Aluguel Recebido
12/08/2024,-89.55,e6174870-8bf2-45a6-bf2b-fdd599c67a0e,Compra no débito - Medicamentos,Medicamentos
11/03/2024,1394.54,0727e722-1168-43f2-9c79-948718159ea6,Depósito - Freelance,Freelance
06/04/2024,-104.25,dee26035-22cf-4db7-85ba-7344d9fbf00d,Compra no débito - Supermercado,Supermercado
15/10/2024,-2796.45,6426eb97-8672-4da4-8665-8a79e1d8d77d,Compra no débito - Aluguel,Aluguel
04/07/2024,-44.08,ca83e5bb-41e2-48fa-b595-cf488262149c,Lazer - Pagamento,Lazer
05/01/2024,-96.36,4159db60-1c90-42f6-b390-712007e2206c,Compra no débito - Jogos,Jogos
19/10/2024,-518.0,9dd529aa-60fc-4140-aaea-90d4aac289ab,Crianças - Pagamento,Crianças
19/09/2024,-8.99,59064f4e-8952-479d-a6f3-bb83fea1de29,Reembolso recebido pelo Pix - Uber - 17.895.646/0001-87 - EBANX IP LTDA. (0383) Agência: 1 Conta: 1000752180-1,Transporte
04/03/2024,981.92,e916f662-28bd-48f1-9a51-8c0c7158f22d,PIX Recebido - Pensão Recebida,Pensão Recebida
14/10/2024,4852.69,e8d1897b-7fbe-453f-92e3-cb52dc14a04d,Depósito - Férias,Férias
20/04/2024,256.45,8d6aa3f2-4dd2-411a-9391-6c6b8d54c64b,Transferência Recebida - Bonificação,Bonificação
19/01/2024,-17.04,b9680e78-11cc-4d46-a115-23a55143d9b1,Netflix Premium,Streaming
15/08/2024,-62.37,fc16b9a7-5119-4219-9f21-b63d4a707b20,Transferência enviada pelo Pix - ESPETINHO MICHEL,Alimentação
09/12/2024,-47.58,abae7e61-9bea-4c5c-9573-75afc489e232,Transferência enviada pelo Pix - Livros,Livros
13/08/2024,-369.07,b026c07d-ad00-47ac-80af-ba43c4baa064,Transferência enviada pelo Pix - IPVA,IPVA
22/10/2024,1468.21,855bb581-a3d1-42bf-b870-83622a3c79f3,TED Recebida - Comissões,Comissões
23/06/2024,-134.43,a620eb6d-60d0-4c31-a381-2164f630d696,Conta de Restaurantes,Restaurantes
10/02/2024,1761.79,a31b6107-746d-4a27-867c-225718588d03,Transferência Recebida - Restituição IR,Restituição IR
08/12/2024,5464.14,e5d4c94c-0d23-4686-ba19-2f4345d163b6,TED Recebida - Salário,Salário
06/09/2024,-819.82,39e4bf1e-7088-4bbf-bbd4-ca38cbec2b4b,Transferência enviada pelo Pix - Educação,Educação
26/10/2024,-40.21,22aeb5d0-e1c8-42bd-8203-99a14c1a68da,Supermercado - Pagamento,Supermercado
02/11/2024,-79.48,c9f4d487-804d-463c-b0a9-59b8a06de9b1,Conta de Pets,Pets
25/08/2024,3242.3,47268169-6eb5-4571-8719-c9609b375841,Depósito - Salário,Salário
30/11/2024,-143.84,0c4c8976-adcb-495c-9614-622933e9477b,Transferência enviada pelo Pix - Sapatos,Sapatos
03/04/2024,1786.32,46ebab07-9e9f-412f-97d0-628ef412d3a7,Transferência Recebida - Restituição IR,Restituição IR
15/04/2024,-440.51,c4356017-0414-434c-a3a2-a0f9d8f8801d,Compra no débito - Moradia,Moradia
11/03/2024,-35.13,108d14b9-e93f-45f8-88c8-e9a54cb3b0bf,Livros - Pagamento,Livros
22/04/2024,-78.27,75e037fa-6ff2-45a2-8786-ebd355ba5765,Transferência enviada pelo Pix - Telefone,Telefone
31/05/2024,-818.72,9693cb0c-0c48-4570-bf82-da19973728b2,Conta de Financiamentos,Financiamentos
03/12/2024,-207.01,3b99e65b-c714-4c5a-8e20-aedf01bfbb9a,Compra no débito - Multas,Multas
25/07/2024,-1455.22,61b37418-044d-4270-9176-4e6c0bab5b7d,Empréstimos - Pagamento,Empréstimos
14/11/2024,-1393.77,3e7f50be-9afa-4cea-9cf0-df60a2d3c9c1,Transferência enviada pelo Pix - IPTU,IPTU
29/09/2024,-24.28,906e9e2e-24c9-4516-9060-b9466c1c5ee7,Compra no débito - Jogos,Jogos
26/12/2024,-46.2,3e1fd44e-355d-44b1-b9b1-99e8e9e70230,Presentes - Pagamento,Presentes
20/06/2024,1820.14,348d2277-2cef-4b73-8be1-9383c5816e93,PIX Recebido - Restituição IR,Restituição IR
07/04/2024,-3838.64,de219182-b8ea-48e3-bda6-a71366f67059,Aluguel - Pagamento,Aluguel
11/07/2024,2856.88,ce7c6eb2-afee-4329-83c2-4d8b1cb33e5b,Depósito - Aluguel Recebido,Aluguel Recebido
08/11/2024,-194.56,70c8b2fb-9b20-4fc2-b76c-0545502d57c8,Terapia - Pagamento,Terapia
02/10/2024,-25.48,d703ad86-842b-4039-91de-eea85a45a7ec,Transferência enviada pelo Pix - GOGIPSY E/OU GOGIPSY BRASIL - 37.813.735/0001-44 - MERCADO PAGO IP LTDA. (0323) Agência: 1 Conta: 7996434832-1,Streaming
16/04/2024,-2901.81,173e8cad-1a0c-42a2-bd18-be5857e124ec,Viagens - Pagamento,Viagens
02/08/2024,988.43,bf49dd2d-b54c-43c1-836f-496df6df8f80,PIX Recebido - Bonificação,Bonificação
11/12/2024,-42.82,adcec530-a350-4cc4-86f7-838cf759cb19,Netflix Premium,Streaming
17/10/2024,-332.42,9b1bbeef-e5c8-4dde-8ad7-c6fc7ef5e078,Transferência enviada pelo Pix - C&A,Roupas
12/08/2024,-46.1,15215773-1e9e-4841-bc6a-0cc146215244,Transferência enviada pelo Pix - Assinaturas,Assinaturas
28/01/2024,-112.99,44d06242-ee2e-4af7-9bb6-d242a678a8c4,Lazer - Pagamento,Lazer
08/03/2024,-207.6,3e1ca425-3f6d-4499-8255-2747c0a479b3,Cartão de Crédito - Pagamento,Cartão de Crédito
04/07/2024,-362.69,c5c51d4a-2bb0-48e1-a0eb-9facdc086017,Transferência enviada pelo Pix - Cursos,Cursos
14/10/2024,-891.29,5f98b405-b7a7-44ad-ba7d-32d74a05f972,Conta de IPTU,IPTU
22/04/2024,-42.77,c103255f-5a7a-49ae-93b1-b14cdd398654,Conta de Outros,Outros
31/12/2024,-1550.62,a978361d-56b3-45e7-b7f5-0bc71b8b51d2,Compra no débito - Financiamentos,Financiamentos
27/01/2024,2720.57,96c26489-5a7a-49a9-9283-c2f197079d72,Depósito - Aluguel Recebido,Aluguel Recebido
23/05/2024,-150.27,7aa599b4-f14b-40cd-8cda-6e9884fbf8a0,Transferência enviada pelo Pix - Light,Energia Elétrica
