Data,Valor,Identificador,Descrição,Categoria
02/04/2024,-2433.35,0d215dcf-9377-4437-aff1-9c2bf2a076e9,Fatura cartão Bradesco,Cartão de Crédito
05/08/2024,2590.95,509939d8-2ceb-4ef3-92b0-cd279181c512,Inter Invest - Investimento,Investimentos
30/09/2024,-1941.61,43309971-ac20-4433-904a-48d4a479387e,Compra no débito - Taxa municipal,Impostos
15/04/2024,10439.51,051301fb-0e1e-4755-beb2-cc90c08fb5a2,Transferência Recebida - 13º Salário,13º Salário
21/03/2024,-67.24,fb8eec32-4492-4625-929e-5c1babb74eff,Compra no débito via NuPay - Parque de diversões,Lazer
29/09/2024,-120.33,5d5c6b34-4df7-4bab-95fe-e5a76b2ece64,Compra no débito via NuPay - Remédio de uso contínuo,Medicamentos
30/09/2024,-450.33,195f0e61-d1ed-4144-bcb5-69588589447d,Compra no débito via NuPay - Microcrédito,Empréstimos
18/09/2024,-338.57,60b9847d-e8b1-494f-8a51-ba91353892b9,Transferência enviada pelo Pix - Curso de música,Cursos
31/12/2024,-167.67,e715bbd3-c83e-4965-a73e-b50625e386c3,Compra no débito - Psicólogo clínico,Terapia
29/09/2024,1369.35,1c347d9a-bab5-4661-bac3-4d6f4f7e9410,TED Recebida - Venda,Vendas
22/04/2024,-59.62,287f9a1d-5cc8-47f0-880f-f1675206feac,Transferência enviada pelo Pix - Gás natural,Gás
14/05/2024,-71.81,43fdd859-22fd-43a5-9daf-6d54950dbf51,Compra no débito - Livraria Saraiva,Livros
26/03/2024,-497.56,b58d489b-5f95-4238-8798-35dd6d93705e,Compra no débito - Zara,Roupas
21/06/2024,-520.37,dae5cf5a-c43a-4bfe-bb2e-a9dba5ad5ec2,Transferência enviada pelo Pix - IPVA à vista,IPVA
04/06/2024,-630.66,8bcba808-3db7-4038-a814-f00dac66479f,Transferência enviada pelo Pix - Excursão turística,Viagens
06/11/2024,9607.16,f85bb072-56eb-4acf-9a46-9dae919cbc64,TED Recebida - Pagamento salário,Salário
07/09/2024,-49.36,2a907fcd-21e5-47dd-af28-ddd063585908,Compra no débito via NuPay - Entrega de gás,Gás
12/07/2024,-340.12,e02d4ad1-6098-40e8-af88-3fb8bf1cf523,Light - Energia elétrica,Energia Elétrica
09/09/2024,532.23,1bd61f93-088c-408f-8b51-b44601734bb0,Depósito - Venda realizada,Vendas
04/12/2024,-1929.66,da4599c9-7b11-4b13-a2b6-bc549bcd876f,Compra no débito via NuPay - IPVA carro,IPVA
05/05/2024,-266.67,aa8550e2-1bf2-4df9-a16f-8d41e18925af,Presente namorada,Presentes
11/04/2024,649.46,6af89d5f-b484-454c-b2a7-ec3a7b1a84d7,Transferência Recebida - Bonificação,Bonificação
21/05/2024,1259.96,8a2d104c-e65f-43ee-afa4-6f8d00aa2b29,Depósito - Serviço prestado,Freelance
05/01/2024,-141.48,fa6d822e-baab-4e0e-945c-945d3d3e7920,Compra no débito - Jardinagem,Moradia
02/10/2024,-123.27,bee35c22-22b2-46df-82df-d2494797381d,Transferência enviada pelo Pix - Roupas infantis,Crianças
26/08/2024,-1110.42,d8470fa3-ef05-4376-9b91-1f66c7c2246f,IPTU casa,IPTU
13/01/2024,-115.94,8127c88c-b988-405f-b4c1-31cc44f5466b,DLC jogo,Jogos
14/11/2024,-172.79,253e5df6-0937-4047-ac31-54038bb0a810,Compra no débito via NuPay - Abastecimento,Combustível
02/06/2024,-157.97,4c5981fa-e56b-4ba5-a56d-a25f01830d80,Compra no débito - Sushi delivery,Restaurantes
05/08/2024,-98.19,5e630ddd-2a5e-4b6c-af89-517089d17a5f,Transferência enviada pelo Pix - Academia local,Academia
07/04/2024,2708.63,e71c2487-626a-45f1-9879-9ee065c90c97,TED Recebida - Aluguel,Aluguel Recebido
26/09/2024,2312.81,db3cd07d-3bcb-4d0d-8a8f-c40b40909d05,Nubank Investimentos - Aplicação,Investimentos
22/09/2024,-313.13,80594683-e7a7-4018-8a49-463d4a6c661c,Transferência enviada pelo Pix - Presente Páscoa,Presentes
04/03/2024,1062.56,68f58c41-9622-4c71-bd05-5768b4516337,Transferência Recebida - Venda de produto,Vendas
02/07/2024,408.46,fe1ad1f9-ef3e-4846-b08f-ca7de08f726c,TED Recebida - Venda,Vendas
15/02/2024,-147.72,b914af11-3b03-474f-a2cb-da29ea37f916,Compra no débito - Despesa eventual,Outros
01/01/2024,664.35,d5b885d9-2ab3-413e-9aa1-01412d6ff34b,Nubank Investimentos - Transferência,Investimentos
24/02/2024,-680.33,4b2fb6e6-47ea-4f23-9866-be9f84c29323,Transferência enviada pelo Pix - IPVA automóvel,IPVA
03/05/2024,-95.08,b62163c9-a7e2-487b-a32d-22171f5498ae,Transferência enviada pelo Pix - Bradesco Saúde,Medicamentos
17/12/2024,-78.18,0c41f81e-2153-463d-b30b-0ef641f20020,Compra no débito via NuPay - Burger King,Alimentação
19/02/2024,-2056.92,90837dca-f625-4c25-8bd8-ffd5dc14df60,Transferência - Tesouro Direto,Investimentos
10/11/2024,-31.67,79818f01-72d1-4fbf-a933-68ccda9f3d86,Cinema Centerplex,Cinema
29/03/2024,-81.62,ad5166c7-a0a4-4967-ac3d-2378e188cae4,Transferência enviada pelo Pix - Posto Shell,Combustível
03/05/2024,-8.15,bee91600-2f00-4557-bb37-6b4f63c5002a,Anuidade conta corrente,Taxas Bancárias
16/06/2024,-123.54,4171ca42-5e23-4e1f-a9be-f8652b6bce51,Transferência enviada pelo Pix - Crossfit,Academia
31/10/2024,-1759.23,d1e4ed5d-876d-46ed-a8bd-6a136f0d14ad,Compra no débito - Fatura cartão de crédito,Cartão de Crédito
19/03/2024,1954.97,6aa18ae8-1755-4625-a679-24d61503e86d,Transferência recebida pelo Pix - Depósito - Serviço prestado,Freelance
31/08/2024,1088.3,0a4f6711-803a-49bd-9a9b-0c55e2ad99f3,PIX Recebido - Pensão,Pensão Recebida
01/07/2024,-162.35,acfa3dc4-aaba-40fd-ada2-3d9b2e3a3481,Compra no débito via NuPay - Sessão de psicoterapia,Terapia
03/06/2024,-55.08,1e4d15cb-ca68-4b66-b48a-a551e0208353,Transferência enviada pelo Pix - Gás encanado,Gás
24/04/2024,2592.0,0c865ed8-d626-49d9-a388-b43b4557ccb5,PIX Recebido - Aluguel imóvel,Aluguel Recebido
18/06/2024,-1738.61,1097ca07-50cd-4e27-814b-e28cb709b5d4,Taxa territorial urbana,IPTU
22/02/2024,-389.2,5e4f7930-372f-4eed-a793-0b3744f2fe33,Festa infantil,Crianças
14/07/2024,1558.72,7b6a359a-c426-4187-982d-d1e9eaaed2ca,TED Recebida - Restituição IR,Restituição IR
24/12/2024,-152.72,4e39a4ef-c00c-47c3-a448-802e47c20c59,Transferência enviada pelo Pix - Crossfit,Academia
20/04/2024,-901.75,6d07a93a-8237-4194-b4c3-0fe4f2666686,Transferência enviada pelo Pix - Ensino fundamental,Educação
07/02/2024,-12.58,26336af1-1d14-4518-b692-2f0f23dae43b,Transferência enviada pelo Pix - Anuidade conta corrente,Taxas Bancárias
02/04/2024,-508.46,35ee64de-89b3-4966-b000-341461fa7244,Compra no débito via NuPay - Conserto hidráulico,Moradia
28/09/2024,-20.46,d2ab8a63-53b5-464e-bc8a-5ab21e107551,Disney+ - Plano Padrão,Streaming
05/09/2024,-77.8,215c94d9-437c-41bc-9717-877101324d18,Transferência enviada pelo Pix - Claro,Telefone
28/09/2024,-11.6,c26bc13e-3bbc-4019-8c54-cb4a8e6fd2c3,Compra no débito via NuPay - UPPAY,Transporte
03/01/2024,-82.89,4c5a6951-59e9-4afb-b852-90dd4e7bc0f6,NET Claro - Plano Intermediário,Telefone
04/04/2024,-3371.03,c55c2ffe-665b-4a45-845e-6de2cd50ef4e,Compra no débito - Aluguel apartamento,Aluguel
13/07/2024,2479.27,96e76cde-dbcc-44f9-b628-fbe7055d0c8e,PIX Recebido - Aluguel imóvel,Aluguel Recebido
03/02/2024,-35.7,d209ae70-6711-462e-9c54-30c4ea8d5ff9,Transferência enviada pelo Pix - Gás doméstico,Gás
08/04/2024,-548.26,6eb272b0-42f6-4439-b066-22b652801bb7,Transferência enviada pelo Pix - Financiamento terreno,Financiamentos
30/05/2024,-1635.65,c54d1dac-608a-4885-a339-28594d3123fa,Ensino fundamental,Educação
22/08/2024,-1133.21,b8cdc92b-1ee1-4900-8eed-e13fdce30aad,IPVA moto,IPVA
13/06/2024,-1420.03,855d6130-7da7-4025-b02c-ace803539b65,Transferência enviada pelo Pix - IPTU residencial,IPTU
31/12/2024,-286.48,8a6f7d9e-9236-4433-98e2-83ec29861ea5,Multa semáforo,Multas
07/04/2024,7640.94,af7e1e4c-c0cc-48c8-a88f-b4382757b146,Depósito - Férias,Férias
17/07/2024,-61.46,927bc45d-911d-4741-b0ba-c07b9a7ea94a,Transferência enviada pelo Pix - Gasto imprevisto,Outros
04/02/2024,-103.67,dc8182cc-e7ae-4989-88a6-3c61e00c28d4,Transferência enviada pelo Pix - Aulas de dança,Academia
09/04/2024,-143.37,50df207c-049f-43f8-b52a-30984f6fe61b,Compra no débito - Doação para hospital,Doações
15/08/2024,-377.45,ae36c690-ef8c-4b15-ae08-e7dbfc2878c8,Compra no débito via NuPay - SulAmérica,Saúde
30/05/2024,6315.9,d3126550-55eb-4dc5-a07a-cb231f0aa1ab,Crédito em conta - Férias,Férias
07/11/2024,-142.14,77df6bee-3327-4697-a6ef-b71e69639e43,Transferência enviada pelo Pix - Bar de coquetéis,Bares
18/03/2024,2799.97,5fa55c7c-69f1-4bdd-bdae-8956bc828c6c,TED Recebida - Bonificação,Bonificação
20/08/2024,-177.26,cd1c7cfe-f13a-41ea-9192-606f93e3aa75,Hering,Roupas
14/06/2024,-8.16,7545b8d7-2ef0-4869-95ee-ad32d60ced13,Anuidade conta corrente,Taxas Bancárias
20/03/2024,-34.34,8e3662d2-71a7-4876-953c-a5c4a67e54de,Compra no débito - Deezer,Streaming
18/08/2024,-189.97,e8493675-b9e3-43e6-91b2-3029d79eab49,Compra no débito via NuPay - Batom e gloss,Cosméticos
06/07/2024,2820.3,71d8f704-87a5-409b-92ad-f15c94138966,Transferência recebida pelo Pix - Depósito - Salário empresa,Salário
01/03/2024,-3035.15,afa9d516-5f0d-4202-b6ab-73ae25002a4e,Compra no débito - Aluguel loja,Aluguel
08/03/2024,-303.1,ae4118d5-9ffb-4a51-9f06-a2620cd04f5f,Compra no débito via NuPay - Aposentadoria privada,Previdência
24/05/2024,-46.46,1d920495-2d47-4912-b0fe-afed48710a2d,Pagamento HBO Max via PIX,Streaming
23/06/2024,-174.15,7c93b808-9e28-4244-acd5-c789a4303c64,Bluefit,Academia
07/05/2024,-396.03,399f06d9-bdd7-4b86-8ff0-9afcb9b989ae,Compra no débito via NuPay - Curso profissionalizante,Educação
12/08/2024,-181.77,607befa9-9c8a-4589-a450-880ccb93a046,Coelce,Energia Elétrica
03/10/2024,-182.64,8892a85f-95b8-4ddf-8965-78de6b3a5f19,Convênio médico,Plano de Saúde
04/01/2024,-415.83,fad476f0-c0a5-4bd8-8eca-5781d5e89049,Transferência enviada pelo Pix - Booking.com,Viagens
12/11/2024,-117.99,546f4b32-f7e0-4e27-b224-f1f1260f76fa,Compra no débito via NuPay - Veterinário consulta,Pets
28/12/2024,-30.78,4436ba9e-587f-40a9-a504-e6b623d288a3,Transferência enviada pelo Pix - Doação para ONG,Doações
10/04/2024,-1595.1,763bf39c-833c-4575-b092-c1d2f53aea80,Transferência enviada pelo Pix - Aluguel residencial,Aluguel
27/12/2024,-496.54,cd4c4841-445a-4d7f-b65e-d2e3d5e81ccc,Transferência enviada pelo Pix - Multa rodízio,Multas
27/01/2024,-310.47,8575ace8-2c33-4f2b-a5fa-1a39737ea5a5,Transferência enviada pelo Pix - Sapato infantil,Sapatos
19/01/2024,-538.91,4429236c-1e7d-459c-88c5-2db3334abb93,Compra no débito via NuPay - Previdência complementar,Previdência
30/03/2024,-33.62,d854f61c-7cad-42b7-969d-44bd7591d2cd,Transferência enviada pelo Pix - Custo operacional,Taxas Bancárias
24/02/2024,-39.76,7602550f-6ea7-4aef-b533-e5a1e0ecbf1c,Transferência enviada pelo Pix - LinkedIn Premium,Assinaturas
15/03/2024,-176.63,c8bcce7f-1fe6-4def-88ab-e8ff815ebf9d,Compra no débito - Escape room,Lazer
25/08/2024,-216.83,3f37d647-9dbe-4df6-9aab-91a81988aa21,Transferência enviada pelo Pix - Drogasil,Saúde
08/11/2024,-981.2,c2ee74a2-5eb3-464a-8c9b-c9a52be2c62c,IPVA moto,IPVA
23/01/2024,201.2,d797f4dd-d3be-44ac-8d01-5696276da48c,Transferência Recebida - Renda extra,Renda Extra
13/11/2024,-70.69,5c8fc46e-326a-460f-b962-451cfdc670c9,Compra no débito - Entrega de gás,Gás
15/11/2024,-376.99,34bbd46d-403d-41b0-bdfd-76d8d0c9d534,Transferência enviada pelo Pix - Hering,Roupas
21/08/2024,4456.83,20d225fb-1ae8-45c5-85fc-35d1d77504bd,Itaú Investimentos - Aplicação,Investimentos
14/09/2024,-274.03,ad413830-ee78-48d1-898c-d5d7955b8152,Transferência enviada pelo Pix - Curso de fotografia,Cursos
03/09/2024,2007.16,9561bb0e-8e5d-41ff-84ec-b896279e3090,Transferência Recebida - Aluguel,Aluguel Recebido
28/01/2024,-154.01,5b5ef57c-b1e7-4d16-959a-dae9f51250d6,Compra no débito - Medicamento pet,Pets
04/09/2024,-301.05,c3c3d61e-4f05-4b23-9902-4580401934aa,Compra no débito via NuPay - Portaria,Moradia
06/01/2024,5963.17,ac0dd5fc-0599-4e83-916e-5825d15728a6,Transferência Recebida - Salário mensal,Salário
23/06/2024,-67.09,7d83f485-2854-4379-9d86-9600f4ca7686,Transferência enviada pelo Pix - Vivo Fibra,Telefone
12/06/2024,-172.0,7b10bc98-37fd-4834-a83f-9e0ad9a48aa0,Transferência enviada pelo Pix - Batom e gloss,Cosméticos
18/07/2024,-34.46,24668a23-53eb-4940-91fe-938e3453f987,UPPAY - Corrida,Transporte
22/01/2024,-601.93,52190a8e-5eab-4267-b845-a4aae566a678,Compra no débito - Portaria,Moradia
28/03/2024,-172.18,0e76065f-deed-4377-acb2-deb074ff8b50,Doação para escola,Doações
01/10/2024,-384.93,fb21e782-2b64-490d-8825-c892ca14afd3,Financiamento terreno,Financiamentos
08/06/2024,-79.61,3c2f6936-505e-4366-82e7-bc5b5293f9d7,Oi Fibra - Plano Intermediário,Internet
10/11/2024,-206.76,fb882f8e-3262-44fb-b76c-e991af7fb8b1,Multa semáforo,Multas
02/10/2024,-2778.78,d61653b7-f00a-497d-9526-ff6222933c35,Compra no débito - Transferência para poupança,Poupança
13/09/2024,-140.11,a83e0873-f979-496f-948a-7fa8638beeed,Transferência enviada pelo Pix - Restaurante árabe,Restaurantes
26/09/2024,-49.92,4db163bb-c79b-421b-8c97-a95833e6da23,BR Petrobras,Combustível
12/08/2024,1117.27,5da2ecb7-e12f-4abd-ba0d-b50fd0375afc,PIX Recebido - Pensão,Pensão Recebida
21/07/2024,-162.43,5d6efeed-32a1-42df-9979-7347c9aab10f,Hospital Albert Einstein - Plano de saúde,Medicamentos
31/01/2024,-994.41,6beae498-f73a-45fe-bac1-debe02a2f7b3,Transferência enviada pelo Pix - Pintura da casa,Moradia
25/01/2024,-32.01,c70fb629-eae3-4106-b1bf-1a28fe4f3047,Taxa cartão de crédito,Taxas Bancárias
26/10/2024,-38.56,87b4ca44-6ccd-4083-beef-f84afe475334,Transferência enviada pelo Pix - Restaurante italiano,Restaurantes
08/08/2024,-1148.41,ecc0d332-767e-40d9-81ae-7214497dd77d,Transferência enviada pelo Pix - Pós-graduação,Educação
29/04/2024,-77.49,b8ef89f1-d6f8-4ae0-ac2a-49f7ab9d09ba,Compra no débito - Academia local,Academia
23/10/2024,-227.57,044b440e-6572-42bd-903b-ca8560a89141,Ultrafarma - Consulta,Medicamentos
13/10/2024,-31.83,80f6ed90-4095-4a97-988a-7631e38ef829,Transferência enviada pelo Pix - Cinema Cinemark,Cinema
28/09/2024,-490.81,ad55b852-0478-41cc-bafa-de97e535f286,Rico - Resgate,Investimentos
25/03/2024,-516.16,cae53cb0-faf2-4992-9a1b-6aee7fdc440f,Imposto estadual,Impostos
11/06/2024,1819.22,1121f837-4618-4043-aea0-0c0b0ab9059f,TED Recebida - Pensão,Pensão Recebida
11/05/2024,3479.15,d3499183-4385-4831-bc17-f40507983f5f,Transferência Recebida - Bonificação,Bonificação
20/11/2024,-1703.31,3212ec98-6d11-4c5f-aa5d-9cfe91af6f6e,IPVA à vista,IPVA
02/11/2024,-2220.65,b99a0c74-bbb3-471c-9807-9a10f3a74d4f,Compra no débito - Aluguel apartamento,Aluguel
16/03/2024,-103.63,d518de51-5b8e-46b9-b4d5-67e3f5ed784e,Bar de coquetéis,Bares
01/03/2024,-99.77,c4427c60-66a7-4266-a6b3-e59ef6987d36,Pagamento Copel Telecom via PIX,Telefone
21/11/2024,-399.67,9c7e7d0a-2593-46e2-bbf5-3f10d202c66a,Transferência enviada pelo Pix - Curso de inglês,Cursos
10/05/2024,-525.44,49551b33-3011-48d8-a981-bf6515893dc5,Compra no débito - Parcela empréstimo pessoal,Empréstimos
21/10/2024,639.64,f09b0693-5ec9-4d64-bc82-dfae3a178842,PIX Recebido - Venda,Vendas
12/08/2024,195.7,ac1161e4-a0af-4bd8-9b44-ccb6a9656a64,TED Recebida - Renda extra,Renda Extra
06/08/2024,-772.21,31786127-1e6e-4064-8061-9649e1399c2b,Compra no débito via NuPay - Festa infantil,Crianças
03/10/2024,-148.62,71e499eb-1189-4357-b5fc-aa8265640445,Compra no débito via NuPay - Calculadora científica,Material Escolar
10/08/2024,-47.31,c81584c1-6ba0-448a-a4b3-0ade17d79277,Oi Fibra - Internet banda larga,Telefone
14/12/2024,4427.51,82cc5f70-9611-468e-b50d-c39e05855181,Depósito - Férias,Férias
01/04/2024,-76.69,8067d8e8-775f-48f8-bd02-e96c42697476,Recarga de gás,Gás
25/05/2024,616.05,2783bf4c-fe35-45df-abd3-8af8cf7f3b7d,Transferência Recebida - Venda de produto,Vendas
05/06/2024,-100.43,479bcf5d-027c-4696-9fdd-fa46b38597af,Riachuelo,Roupas
10/10/2024,-346.83,743dc063-1c4a-4aa5-a9e7-766fbd070960,Consórcio automóvel,Financiamentos
20/06/2024,-752.8,6085c2ec-0d20-4230-9990-a01d0d95a087,Compra no débito via NuPay - Plano previdenciário,Previdência
18/01/2024,-610.44,7d5fe697-137f-46f7-b841-5c712a5a0cdf,Fatura cartão Itaú,Cartão de Crédito
20/07/2024,-601.06,26433c4f-301a-401b-b37c-daa8b27e65a1,Compra no débito via NuPay - Plano de saúde Bradesco,Plano de Saúde
23/03/2024,-399.3,c3700b14-b614-4d08-980b-82c5a3e81cca,Seguro viagem,Seguros
20/11/2024,-362.97,5f798195-77d2-4929-ac7c-64caf21c46fa,Compra no débito via NuPay - Tênis Nike,Sapatos
08/06/2024,-467.38,448c0177-ad15-4ea9-b136-9900d560b3b7,Transferência enviada pelo Pix - Brinquedos,Crianças
12/10/2024,2755.77,b5533c2c-544c-4844-8bc6-e56a6f63ac8c,Transferência Recebida - Salário mensal,Salário
05/01/2024,-235.18,baf159fb-f696-40f3-a44a-9fdaf54f7fa7,Transferência enviada pelo Pix - Curso técnico,Educação
17/09/2024,-138.56,3c64e103-6f1e-4bf5-9e91-224599013815,Transferência enviada pelo Pix - Posto Sinopec,Combustível
11/11/2024,-468.51,ce9aa568-ca84-49e8-a84e-297c73e42071,Transferência enviada pelo Pix - Curso de inglês,Cursos
22/03/2024,2101.22,4304a0cf-18ab-4425-b1cc-084bb1546e0b,PIX Recebido - Aluguel imóvel,Aluguel Recebido
28/10/2024,-3194.05,3357a66f-1c02-4268-862a-fb3135a535c8,Nubank Investimentos - Investimento,Investimentos
16/10/2024,-127.99,10567347-d8cd-41df-81bf-06aae5a534a3,Extra Supermercado - Compras,Supermercado
29/05/2024,10495.65,0caa51f9-b6ba-44bd-95f8-56c3247d0a62,Transferência Recebida - Salário mensal,Salário
11/12/2024,-127.81,8a93d18c-ce67-4862-b87a-ee740d99daf1,PagSeguro - Internet banda larga,Internet
01/01/2024,-1117.61,7ee30606-7c19-4fa3-a8ff-95fbb8e33a02,Compra no débito - IPTU terreno,IPTU
06/01/2024,-548.03,c6bab15c-1ee7-4df6-9164-20d557b82fac,Compra no débito via NuPay - Portaria,Moradia
06/12/2024,-181.58,c2354d22-bdae-47a6-944b-5fa2c9cd1304,Compra no débito - Vacina animal,Pets
31/10/2024,-266.47,843807c7-f2eb-4bcd-9102-36b6fc49c9b7,Compra no débito - Renner,Roupas
12/10/2024,-62.94,1f9dfec6-a374-4761-9b5f-6d434b3b6045,Transferência enviada pelo Pix - Livraria Saraiva,Livros
26/09/2024,-64.59,48fd7527-f921-47bc-825a-5e7b1585ca02,Compra no débito via NuPay - Bar de vinhos,Bares
26/04/2024,-920.89,ce93c586-bb31-42f1-be50-95979b65159f,Transferência enviada pelo Pix - Plano de aposentadoria,Previdência
09/05/2024,720.99,9aa94f0f-ee68-44fd-a1af-b055c825bbf9,Transferência Recebida - Aluguel,Aluguel Recebido
25/01/2024,3118.0,9ba8965b-e7b5-41dc-a7ac-82dd6f2b21d4,Transferência Recebida - Bonificação,Bonificação
11/10/2024,-72.38,7f435079-4721-4024-bf06-5f5a5559f381,Kit de maquiagem,Cosméticos
02/01/2024,-1367.21,e6163fa2-c8ff-4e00-be0d-c906a6fb6d55,Transferência enviada pelo Pix - Imposto de Renda,Impostos
04/10/2024,-68.87,b820e792-0259-47a3-837b-be2efd2fedb4,Compra no débito - BIG,Supermercado
15/04/2024,1997.51,a91ef662-1d25-4a08-8f7f-3a263d1406ac,PIX Recebido - Restituição IR,Restituição IR
14/09/2024,-394.8,cdadb626-6715-4693-adf4-73b909841b28,Compra no débito via NuPay - Hering,Roupas
24/12/2024,-45.61,4be0a392-37d6-4d08-87e2-4b85735be18f,Compra no débito via NuPay - Salão de beleza,Cabeleireiro
17/07/2024,-3628.45,c98807a8-8998-4eec-bfd1-24c8cadcd065,Compra no débito via NuPay - Aluguel galpão,Aluguel
25/01/2024,4830.17,f1992665-4e2d-4cc3-80f0-e668e7df47f5,Aplicação RDB,Investimentos
02/03/2024,-92.99,a98e1d4e-6a39-4254-8ae9-e0a2273b30af,Transferência enviada pelo Pix - Maquiagem Sephora,Cosméticos
22/11/2024,623.05,971ebd69-8a66-4071-91f7-079734ae4bf4,TED Recebida - Restituição IR,Restituição IR
12/05/2024,1583.27,3f3ecb4b-d1f4-4bcd-a3b2-103172f1e078,Transferência Recebida - Aluguel,Aluguel Recebido
18/08/2024,6011.04,8550ad52-212b-4a42-99b5-a9ed8fc187ce,TED Recebida - 13º Salário,13º Salário
24/11/2024,-224.89,20812b39-5af1-4f34-ada5-9212bc92107d,Transferência enviada pelo Pix - Multa administrativa,Multas
29/02/2024,-58.7,4fdda605-1389-4b82-a924-b7d24db5e698,Cinema Moviecom,Cinema
17/09/2024,-3123.48,e0a45a32-0be1-4813-9fa1-077308546562,Transferência enviada pelo Pix - Aluguel escritório,Aluguel
29/10/2024,215.3,6609f6aa-a071-4953-8d09-033da89ad883,Transferência Recebida - Venda de produto,Vendas
03/07/2024,-178.25,787cf162-3bfd-44fb-932b-009da39d0f50,Transferência enviada pelo Pix - Estojo escolar,Material Escolar
07/01/2024,-729.32,286ba556-62eb-4351-bf7c-54d3ef391fc7,Fatura cartão Nubank,Cartão de Crédito
28/07/2024,-180.25,9d4b07ad-9e79-44b2-baf0-648bc77e8e72,Transferência enviada pelo Pix - Equatorial Energia,Energia Elétrica
13/04/2024,-31.22,581b7a61-2379-43da-9ee3-0701fd06bfa2,Compra no débito - Botijão de gás,Gás
10/10/2024,3898.22,74896c37-7112-4289-8977-0e2d1f7665d6,Resgate Tesouro Direto,Investimentos
05/08/2024,-479.87,d91a0ddf-d0fa-4670-a8cc-48201108f982,Compra ocasional,Outros
25/08/2024,-852.43,5275cbdf-d337-436e-9571-adc449daf67a,Compra no débito - Escola infantil,Educação
16/10/2024,3837.25,63f0a59b-80f8-4813-b593-5497e540e944,Crédito em conta - Férias,Férias
19/04/2024,-38.9,e1b8ac2f-c844-4747-99ca-d1a747a28655,Transferência enviada pelo Pix - Coursera Plus,Assinaturas
14/04/2024,-36.12,1c84f51f-f486-46a6-a83d-3277dc3988d4,Presente amigo,Presentes
08/06/2024,-28.41,87838362-b0f5-4c84-9b36-303d4f9b0311,Compra no débito - Cinema Moviecom,Cinema
03/11/2024,-636.41,e33ee4f0-7204-4102-9776-803083850b7d,Compra no débito - Fatura cartão Bradesco,Cartão de Crédito
10/05/2024,-12.91,851026f5-67af-4587-b242-8cd9abdafca1,Compra no débito - Adobe Creative,Assinaturas
19/12/2024,-266.42,ffd3254c-b205-43b6-888f-0f0e0380044d,Compra no débito - Equatorial Energia,Energia Elétrica
21/03/2024,4678.94,b91cefd1-b5a0-40a9-a1e1-cf804df72c96,PIX Recebido - Bonificação,Bonificação
22/09/2024,-97.44,fad7cd95-0ec3-4ef4-9b24-a7c824e518b3,Compra no débito - Algar Telecom,Internet
31/01/2024,2451.75,a0317587-f52c-42f2-922a-68cfe604439d,TED Recebida - Férias,Férias
01/06/2024,-4437.94,511d7849-6a53-44df-8847-0191570e7d19,Transferência - CDB,Investimentos
06/03/2024,865.37,b9715220-7d5f-44fd-acf8-b22361b9fdb7,TED Recebida - Venda,Vendas
06/11/2024,325.64,30893de2-7244-4874-93b5-b892c0847477,Depósito - Renda extra,Renda Extra
28/08/2024,-405.07,b0dbd328-24a4-40c8-9213-de0dcfc867fe,Presente Natal,Presentes
05/09/2024,-268.3,3f87df2d-f1aa-4a0a-b816-df111b905450,Imposto estadual,Impostos
30/01/2024,-144.2,9b42651d-eec2-4bd4-b99d-0081bd99dc9c,Transferência enviada pelo Pix - Seguro auto,Seguros
06/08/2024,-5.99,a0db29ba-f94b-4342-8aae-d7987c4448cd,Posto Shell - Abastecimento,Transporte
07/04/2024,-12.42,b717362b-47dd-4a5f-b379-aca7b2c7e9d0,Transferência enviada pelo Pix - Ale Combustíveis,Transporte
06/02/2024,1714.98,dc57d999-258f-4f3e-9a0c-7f14d776a4ea,Depósito - Comissão recebida,Comissões
13/03/2024,-272.2,7b2f4b97-4ce1-4d75-a8bf-6b6f092a49ad,Transferência enviada pelo Pix - Seguro pet,Seguros
12/02/2024,732.22,e9da8af4-23f2-429d-8eba-6a417c02c8ca,Transferência Recebida - Pensão,Pensão Recebida
24/01/2024,4331.97,c6f6970f-8acd-4b6e-b852-7dca9fea06de,Transferência Recebida - Salário mensal,Salário
04/11/2024,-153.87,1fd9f668-ca15-4631-8e7f-ec0393567507,Compra no débito via NuPay - Medicamento pet,Pets
21/09/2024,-1738.74,d89a1df8-1b7c-4696-bb84-ad4496e29cc1,Compra no débito - Aluguel residencial,Aluguel
09/07/2024,2798.82,fe6bd2ea-b526-468a-87b3-727929dc51b3,PIX Recebido - Restituição IR,Restituição IR
10/01/2024,-332.14,59b70589-0172-4e05-a522-d59fa9429741,Compra no débito - Gasto esporádico,Outros
18/03/2024,-103.16,00d5607d-c382-421d-bedb-d452c6e027bf,Doação para escola,Doações
26/09/2024,-349.62,7a02e934-ee9d-4ef0-af04-3c8cabb44a54,Compra no débito - Microcrédito,Empréstimos
29/07/2024,-562.8,73e0d600-4895-4ce0-8e9f-d99c5c105afe,Transferência enviada pelo Pix - Depósito poupança,Poupança
21/06/2024,4694.92,aad87905-6846-43e5-b4bd-2384aaed047f,Transferência Recebida - Férias,Férias
01/08/2024,741.07,72e3ba9e-83b9-4b33-abc9-51dc2904009d,TED Recebida - Comissão,Comissões
